1000,2.5521372238700694e-09
1100,2.5517740294305396e-09
1200,2.551377062584616e-09
1300,2.5509465092797475e-09
1400,2.5504825634051637e-09
1500,2.54998542583134e-09
1600,2.5494553038238506e-09
1700,2.548892410553783e-09
1800,2.548296964643729e-09
1900,2.547669189681588e-09
2000,2.5470093138732822e-09
2100,2.546317569636182e-09
2200,2.5455941932602926e-09
2300,2.544839424586381e-09
2400,2.544053506704433e-09
2500,2.543236685667355e-09
2600,2.5423892102182305e-09
2700,2.5415113315548445e-09
2800,2.540603303087432e-09
2900,2.5396653802167555e-09
3000,2.5386978201291226e-09
3100,2.537700881598181e-09
3200,2.536674824810429e-09
3300,2.535619911165317e-09
3400,2.5345364031346376e-09
3500,2.5334245641066744e-09
3600,2.5322846582218755e-09
3700,2.531116950228859e-09
3800,2.529921705392933e-09
3900,2.528699189323301e-09
4000,2.527449667879888e-09
4100,2.526173407061533e-09
4200,2.524870672882321e-09
4300,2.5235417312936565e-09
4400,2.5221868480673738e-09
4500,2.5208062887245846e-09
4600,2.519400318427259e-09
4700,2.5179692019223213e-09
4800,2.516513203443393e-09
4900,2.515032586653196e-09
5000,2.5135276145588488e-09
5100,2.5119985494593498e-09
5200,2.5104456528744274e-09
5300,2.508869185497106e-09
5400,2.507269407122555e-09
5500,2.5056465766023486e-09
5600,2.5040009518038095e-09
5700,2.5023327895456332e-09
5800,2.500642345562313e-09
5900,2.4989298744668707e-09
6000,2.497195629696646e-09
6100,2.495439863491275e-09
6200,2.4936628268486423e-09
6300,2.4918647694926956e-09
6400,2.4900459398412576e-09
6500,2.4882065849772273e-09
6600,2.4863469506282508e-09
6700,2.4844672811226757e-09
6800,2.482567819377693e-09
6900,2.48064880689256e-09
7000,2.478710483685921e-09
7100,2.476753088307665e-09
7200,2.474776857818597e-09
7300,2.472782027759945e-09
7400,2.470768832146583e-09
7500,2.468737503450092e-09
7600,2.466688272585206e-09
7700,2.464621368901342e-09
7800,2.4625370201554947e-09
7900,2.4604354525257902e-09
8000,2.4583168905809917e-09
8100,2.456181557292358e-09
